"ENROLLMENT ID","ADDRESS LINE 1","ADDRESS LINE 2","CITY","STATE","ZIP CODE","PRACTICE LOCATION TYPE","LOCATION OTHER TYPE TEXT"
O20070806000006,3609 PARK EAST DR,# 5,BEACHWOOD,OH,441224331,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPT.
O20070806000006,3609 PARK EAST DR 3,,BEACHWOOD,OH,441224331,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,38 MAIN ST,STE 300,WESTLAKE,OH,441455922,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,3838 W 150TH ST,,CLEVELAND,OH,441115805,OTHER HOSPITAL PRACTICE LOCATION,OP CLINIC
O20070806000006,4229 PEARL RD,,CLEVELAND,OH,441094218,OTHER HOSPITAL PRACTICE LOCATION,REMOTE LOCATION OF MAIN PROVIDER
O20070806000006,4269 PEARL RD,STE 102,CLEVELAND,OH,441094231,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPT.
O20070806000006,4330W 150TH ST,,CLEVELAND,OH,441351362,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,4757 LORAIN AVE,,CLEVELAND,OH,441023442,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,5101 W CREEK RD,,INDEPENDENCE,OH,441312100,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,5208 MEMPHIS AVE,,CLEVELAND,OH,441442231,OTHER HOSPITAL PRACTICE LOCATION,OP CLINIC
O20070806000006,6835 BROADWAY AVE,,CLEVELAND,OH,441051313,OTHER HOSPITAL PRACTICE LOCATION,OP CLINIC
O20070806000006,7800 PEARL RD,,MIDDLEBURG HEIGHTS,OH,441306552,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000006,9200 TREEWORTH BLVD,,BRECKSVILLE,OH,441412591,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000109,909 9TH AVE,STE 300,FORT WORTH,TX,761043917,OTHER HOSPITAL PRACTICE LOCATION,NUTRITIONAL THERAPY
O20070806000109,9650 WHITE SETTLEMENT RD,,FORT WORTH,TX,761084412,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER BASED ED
O20070806000182,1460 BLUEGRASS AVE,,LOUISVILLE,KY,402151272,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000182,2401 TERRA CROSSING BLVD,STE 102,LOUISVILLE,KY,402455395,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20070806000182,2401 TERRA CROSSING BLVD,STE 206,LOUISVILLE,KY,402455395,OTHER HOSPITAL PRACTICE LOCATION,HOPD
O20070806000182,401 E CHESTNUT ST,LL,LOUISVILLE,KY,402025700,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20070806000182,401 E CHESTNUT ST,UNIT 270,LOUISVILLE,KY,402025702,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20070806000182,401 E CHESTNUT ST,UNIT 480,LOUISVILLE,KY,402025704,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000182,401 EAST CHESTNUT ST.,SUITE 550,LOUISVILLE,KY,40202,OTHER HOSPITAL PRACTICE LOCATION,ON-CAMPUS
O20070806000182,529 S JACKSON ST,,LOUISVILLE,KY,402023229,OTHER HOSPITAL PRACTICE LOCATION,HOPD
O20070806000182,727 HOSPITAL DR,STE 100,SHELBYVILLE,KY,400651660,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT DEPARTMENT
O20070806000270,10515 ILLINOIS RD,,FORT WAYNE,IN,468149182,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000270,11130 PARKVIEW CIRCLE DR,,FORT WAYNE,IN,46845,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000270,5050 N CLINTON ST,,FORT WAYNE,IN,468255886,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000294,1906 FAIRVIEW AVE,STE 130,CALDWELL,ID,836055433,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,1906 FAIRVIEW AVE,STE 140,CALDWELL,ID,836055433,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,1906 FAIRVIEW AVE,STE 440,CALDWELL,ID,836055424,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,222 E ELM ST,,CALDWELL,ID,836054815,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,3115 MEDICAL DR,,CALDWELL,ID,836056972,OTHER HOSPITAL PRACTICE LOCATION,OFF-CAMPUS DEPARTMENT
O20070806000294,315 E ELM ST,STE 330,CALDWELL,ID,836054881,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,315 E ELM ST,STE 70,CALDWELL,ID,836054881,OTHER HOSPITAL PRACTICE LOCATION,1 - ON CAMPUS
O20070806000294,3720 S INDIANA AVE,,CALDWELL,ID,836056457,OTHER HOSPITAL PRACTICE LOCATION,OFF-CAMPUS DEPARTMENT
O20070806000371,7300A MEDICAL CENTER DR,BLDG A,WEST HILLS,CA,913071902,OTHER HOSPITAL PRACTICE LOCATION,PBD 1-ON CAMPUS OF THE MAIN PROVIDER
O20070806000371,7320 WOODLAKE AVE,STE 110,WEST HILLS,CA,913071494,OTHER HOSPITAL PRACTICE LOCATION,PBD 1-ON CAMPUS OF THE MAIN PROVIDER
O20070806000371,7325 MEDICAL CENTER DR,STE 106,WEST HILLS,CA,913074109,OTHER HOSPITAL PRACTICE LOCATION,PBD 1-ON CAMPUS OF THE MAIN PROVIDER
O20070806000422,10 CENTENNIAL DRIVE,CHILDRENS HOSP PEABODY,PEABODY,MA,019607938,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,2 BROOKLINE PLACE,"FLOORS 1, 2, 3, 4, 5",BROOKLINE,MA,024457230,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,200 LIBBEY PKWY,,WEYMOUTH,MA,021893102,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,333 LONGWOOD AV CHILD CLIN,"STES 260, THIRD FLOOR, 422, 520 550 650",BOSTON,MA,021155711,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,482 BEDFORD ST,1ST AND 2ND FLOOR,LEXINGTON,MA,024201402,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,500 FAUNCE CORNER ROAD,BLDG 200,NORTH DARTMOUTH,MA,027471279,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,75 BICKFORD ST,,JAMAICA PLAIN,MA,021301401,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL OUTPATIENT SATELLITE
O20070806000422,9 HOPE AVE,,WALTHAM,MA,024532741,OTHER HOSPITAL PRACTICE LOCATION,O/P & I/P & SURGICAL DAY
O20070806000530,320 EBAUGH ST,,GLENWOOD,IA,515341811,OPT EXTENSION SITE,
O20070806000530,3434 W BROADWAY,,COUNCIL BLUFFS,IA,515013291,OPT EXTENSION SITE,
O20070806000530,900 WOODBURY AVE,,COUNCIL BLUFFS,IA,515037847,OPT EXTENSION SITE,
O20070806000591,1 BLACHLEY RD,,STAMFORD,CT,069020002,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,110 WASHINGTON BLVD,,STAMFORD,CT,069028904,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL THERAPY
O20070806000591,1200 E PUTNAM AVE,,RIVERSIDE,CT,068781430,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW
O20070806000591,1351 WASHINGTON BLVD,,STAMFORD,CT,069022419,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT
O20070806000591,148 EAST AVE,,NORWALK,CT,068515721,OTHER HOSPITAL PRACTICE LOCATION,CARDIOLOGY
O20070806000591,1500 BOSTON POST RD,,DARIEN,CT,068205935,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,1547 POST RD E,,WESTPORT,CT,068805602,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PT
O20070806000591,161 CHERRY ST,,NEW CANAAN,CT,068404827,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW
O20070806000591,2001 W MAIN ST,,STAMFORD,CT,069024501,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,29 HOSPITAL PLZ,,STAMFORD,CT,069023602,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,292 LONG RIDGE RD,,STAMFORD,CT,069021627,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT
O20070806000591,32 STRAWBERRY HILL CT,,STAMFORD,CT,069022594,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,36 GROVE ST,,NEW CANAAN,CT,068405329,OTHER HOSPITAL PRACTICE LOCATION,CARDIOLOGY
O20070806000591,372 DANBURY RD,,WILTON,CT,068972523,OTHER HOSPITAL PRACTICE LOCATION,"OT, PT, SPEECH THERAPY - PRACTICE LOCATION"
O20070806000591,469 W PUTNAM AVE,,GREENWICH,CT,068306895,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,564 SOUTH AVE,,NEW CANAAN,CT,068406322,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,6 THORNDAL CIR,,DARIEN,CT,068205415,OTHER HOSPITAL PRACTICE LOCATION,IMAGING CENTER
O20070806000591,637 WEST AVE,,NORWALK,CT,068504004,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PT
O20070806000591,70 MILL RIVER ST,,STAMFORD,CT,069023725,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW
O20070806000591,75 HOLLY HILL LN,,GREENWICH,CT,068306098,OTHER HOSPITAL PRACTICE LOCATION,IMAGING CENTER
O20070806000591,90 MORGAN ST,,STAMFORD,CT,069055466,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW
O20070806000591,945 SUMMER ST,,STAMFORD,CT,069055557,OTHER HOSPITAL PRACTICE LOCATION,
O20070806000591,999 SUMMER ST,,STAMFORD,CT,069055546,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW
O20070807000063,104 FAIRVIEW PARK DR,STE 100,DUBLIN,GA,310212500,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT IMAGING CENTER
O20070807000063,104 FAIRVIEW PARK DR,STE 350,DUBLIN,GA,310212567,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PAIN CLINIC
O20070807000063,111 FAIRVIEW PARK DR,,DUBLIN,GA,310212501,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT ENDOSCOPY CENTER
O20070807000063,206 HOSPITAL DR,STE B,DUBLIN,GA,310212560,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT WOUND CARE CENTER
O20070807000413,1256 N EISENHOWER DR,STE 200,BECKLEY,WV,258013120,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,1256 N EISENHOWER DR,STE 300,BECKLEY,WV,258013120,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,1256 N EISENHOWER DR,STE 700,BECKLEY,WV,258013120,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,1256 N EISENHOWER DR,STE 800,BECKLEY,WV,258013120,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,1256 N EISENHOWER DR,STE 900,BECKLEY,WV,258013120,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,179 WOODLAND DR,STE 100,BECKLEY,WV,258013165,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,223 MAPLE AVE,,OAK HILL,WV,259013475,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 101,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 104,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 105,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 106,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 200,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 205,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 209,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,250 STANAFORD RD,STE 210,BECKLEY,WV,25801,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,407 CARRIAGE DR,,BECKLEY,WV,258012805,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,428 CARRIAGE DR,,BECKLEY,WV,258012806,OTHER HOSPITAL PRACTICE LOCATION,CLINIC
O20070807000413,429 CARRIAGE DR,,BECKLEY,WV,258012805,OTHER HOSPITAL PRACTICE LOCATION,
O20070807000413,703 RITTER DR,,GLEN MORGAN,WV,258137709,OTHER HOSPITAL PRACTICE LOCATION,
O20070808000400,1 BLACHLEY RD,,STAMFORD,CT,069020002,OTHER HOSPITAL PRACTICE LOCATION,OFF-SITE LOCATION
O20070808000400,32 STRAWBERRY HILL CT,,STAMFORD,CT,069022594,OTHER HOSPITAL PRACTICE LOCATION,OFF-SITE LOCATION
O20070808000400,564 SOUTH AVE,,NEW CANAAN,CT,068406322,OTHER HOSPITAL PRACTICE LOCATION,
O20070808000400,75 HOLLY HILL LN,,GREENWICH,CT,068306098,OTHER HOSPITAL PRACTICE LOCATION,
O20070808000400,945 SUMMER ST,,STAMFORD,CT,069055557,OTHER HOSPITAL PRACTICE LOCATION,
O20070809000086,1430 SECOND AVENUE,,NEW YORK,NY,10021,OPT EXTENSION SITE,
O20070809000086,210 EAST 64TH STREET,,NEW YORK,NY,100657471,OPT EXTENSION SITE,
O20070809000086,30 7TH AVE,,NEW YORK,NY,100116629,OTHER HOSPITAL PRACTICE LOCATION,
O20070809000578,14193 S US HIGHWAY 441,,SUMMERFIELD,FL,344913476,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070809000578,2897 SE MARICAMP RD,,OCALA,FL,344715589,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070809000578,3300 SW 34TH AVE,STE 104,OCALA,FL,344744438,OTHER HOSPITAL PRACTICE LOCATION,OFF-CAMPUS DEPARTMENT
O20070809000578,3741 E. SILVER SPRINGS BLVD.,,OCALA,FL,344704903,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070809000578,4361 NW BLITCHTON ROAD,,OCALA,FL,344824058,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070809000578,4600 SW 46TH CT,,OCALA,FL,344745708,OTHER HOSPITAL PRACTICE LOCATION,2-REMOTE LOCATION
O20070809000578,4600 SW 46TH CT,STE 280,OCALA,FL,344745754,OTHER HOSPITAL PRACTICE LOCATION,1-ON CAMPUS
O20070809000578,6131 SEVEN MILE DR,,WILDWOOD,FL,347858853,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070810000156,1700 N ROSE AVE,STE 100,OXNARD,CA,930303796,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT SURGERY CENTER
O20070810000156,1700 N ROSE AVE,STE 300,OXNARD,CA,930303790,OTHER HOSPITAL PRACTICE LOCATION,INFUSION CENTER
O20070810000156,2309 ANTONIO AVE,,CAMARILLO,CA,930101414,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL EXTENSION
O20070810000156,2900 LOMA VISTA RD,STE 201,VENTURA,CA,930032909,OTHER HOSPITAL PRACTICE LOCATION,INFUSION SERVICES VENTURA
O20070810000156,500 PASEO CAMARILLO,STE 107,CAMARILLO,CA,930105900,OTHER HOSPITAL PRACTICE LOCATION,INFUSION SERVICES CAMARILLO
O20070810000156,961 N RICE AVE,STE 3,OXNARD,CA,930308900,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT THERAPY CENTER
O20070811000121,1201 S ALMA SCHOOL RD,STE 5100,MESA,AZ,852102093,OTHER HOSPITAL PRACTICE LOCATION,FIRST EPISODE CENTER AT VALLEYWISE HEALTH CHC MESA
O20070811000121,5102 W CAMPBELL AVE,,PHOENIX,AZ,850311703,HOSPITAL PSYCHIATRIC UNIT,
O20070811000121,570 W BROWN RD,,MESA,AZ,852013227,HOSPITAL PSYCHIATRIC UNIT,
O20070811000121,950 E MAIN ST,,MESA,AZ,852038820,OTHER HOSPITAL PRACTICE LOCATION,MESA BEHAVIORAL HEALTH SPECIALTY CLINIC AT VALLEYWISE COMMUN
O20070811000121,950 E VAN BUREN ST,,AVONDALE,AZ,853231506,OTHER HOSPITAL PRACTICE LOCATION,FIRST EPISODE CENTER AT VALLEYWISE COMMUNITY HEALTH CENTER -
O20070813000212,3194 W NINE MILE RD,,PENSACOLA,FL,325349476,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070813000212,4610 PEA RIDGE CONNECTOR ROAD,,PACE,FL,325712797,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070813000212,9400 W HIGHWAY 98,,PENSACOLA,FL,325066099,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070813000483,120 COLEMANS XING,STE A,MARYSVILLE,OH,430407115,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW STATION/WAIVED TESTING ONLY
O20070813000483,120 COLEMANS XING,STE D,MARYSVILLE,OH,430407115,OTHER HOSPITAL PRACTICE LOCATION,PHYSICAL THERAPY/SPORTS MEDICINE
O20070813000483,122 PROFESSIONAL PKWY,,MARYSVILLE,OH,430408053,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT SURGERY CENTER
O20070813000483,17809 STATE ROUTE 31,UNIT 8,MARYSVILLE,OH,430409609,OTHER HOSPITAL PRACTICE LOCATION,PEDIATRIC PHYSICAL THERAPY SVCS
O20070813000483,1958 E US HIGHWAY 36,STE B,URBANA,OH,430789799,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW AND WAIVED TESTING ONLY.
O20070813000483,388 DAMASCUS RD,,MARYSVILLE,OH,430405535,OTHER HOSPITAL PRACTICE LOCATION,IMAGING/LAB DRAW AND WAIVED TESTING ONLY
O20070813000483,483 COLEMANS XING,,MARYSVILLE,OH,430407068,OTHER HOSPITAL PRACTICE LOCATION,WOUND CARE CENTER
O20070813000483,660 LONDON AVE,STE A,MARYSVILLE,OH,430401515,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW AND WAIVED TESTING ONLY.
O20070813000483,660 LONDON AVE,STE B,MARYSVILLE,OH,430401515,OTHER HOSPITAL PRACTICE LOCATION,PAIN MGMT CLINIC
O20070813000483,900 VILLAGE BLVD,STE 4,PLAIN CITY,OH,430648027,OTHER HOSPITAL PRACTICE LOCATION,LAB DRAW STATION/WAIVED TESTING ONLY
O20070813000627,1825 KINGSLEY AVE,STE 100,ORANGE PARK,FL,320734477,OTHER HOSPITAL PRACTICE LOCATION,1-ON CAMPUS
O20070813000627,1887 KINGSLEY AVE,STE 1800,ORANGE PARK,FL,320734451,OTHER HOSPITAL PRACTICE LOCATION,1-ON CAMPUS
O20070813000627,1887 KINGSLEY AVENUE,SUITE 1500,ORANGE PARK,FL,320734481,OTHER HOSPITAL PRACTICE LOCATION,1-ON CAMPUS
O20070813000627,1895 KINGSLEY AVE,,ORANGE PARK,FL,320734466,OTHER HOSPITAL PRACTICE LOCATION,1-ON CAMPUS
O20070813000627,2562 BLANDING BLVD,,MIDDLEBURG,FL,320685169,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070813000627,5773 NORMANDY BLVD,,JACKSONVILLE,FL,322056250,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070813000627,6477 103RD ST,,JACKSONVILLE,FL,322107129,OTHER HOSPITAL PRACTICE LOCATION,3-OFF CAMPUS EMERGENCY DEPARTMENT
O20070814000253,10001 LILE DR,STE 100,LITTLE ROCK,AR,722056217,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PHYSICAL THERAPY
O20070814000253,10100 KANIS ROAD,ST VINCENT HEART CLINIC ARKANSAS,LITTLE ROCK,AR,722056202,OTHER HOSPITAL PRACTICE LOCATION,HEART CLINIC
O20070814000253,"1100 N UNIVERSITY AVE, STE 1",MIDTOWNE CLINIC,LITTLE ROCK,AR,722076348,OPT EXTENSION SITE,
O20070814000253,16221 SAINT VINCENT WAY,STE 210,LITTLE ROCK,AR,722239071,OTHER HOSPITAL PRACTICE LOCATION,OP RADIOLOGY SLEEP LAB
O20070814000253,2 SAINT VINCENT CIR,,LITTLE ROCK,AR,722055423,HOSPITAL PSYCHIATRIC UNIT,
O20070814000253,4000 RICHARDS ROAD SUITE A,ST VINCENT HEART CLINIC ARKANSAS,NORTH LITTLE ROCK,AR,721172939,OTHER HOSPITAL PRACTICE LOCATION,
O20070814000253,415 NORTH UNIVERSITY AVE,STE A,LITTLE ROCK,AR,722053108,OTHER HOSPITAL PRACTICE LOCATION,HEART CLINIC
O20070814000253,701 N UNIVERSITY AVE,STE 201,LITTLE ROCK,AR,722052936,OTHER HOSPITAL PRACTICE LOCATION,FACILITY BASED ENDOCRINOLOGY CLINIC
O20070814000831,2221 MURPHY AVENUE,,NASHVILLE,TN,372031538,OTHER HOSPITAL PRACTICE LOCATION,
O20070814000831,3001 RESERVE BLVD,,SPRING HILL,TN,371743088,OTHER HOSPITAL PRACTICE LOCATION,PROVIDER-BASED EMERGENCY DEPARTMENT
O20070814000831,3001 RESERVE BLVD,STE 101,SPRING HILL,TN,371743088,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL DEPARTMENT
O20070814000831,3001 RESERVE BLVD,STE 300,SPRING HILL,TN,371743088,OTHER HOSPITAL PRACTICE LOCATION,HOSPITAL DEPARTMENT
O20070814000883,1751 N SUNRISE WAY,STE G,PALM SPRINGS,CA,922623408,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000252,111 S 5TH ST,CLINICS 4TH FL,DOUGLAS,WY,826332434,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000252,700 E CENTER ST,,DOUGLAS,WY,826332446,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000307,100 W ARGYLE ST,STE 3,SANDUSKY,MI,484711097,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000307,109 N DELAWARE ST,,SANDUSKY,MI,484711008,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000307,170 W ARGYLE ST,,SANDUSKY,MI,484711097,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT PHYSICAL THERAPY DEPARTMENT
O20070815000307,251 E PECK RD,,PECK,MI,484669589,OTHER HOSPITAL PRACTICE LOCATION,
O20070815000307,8 N HOWARD AVE,,CROSWELL,MI,484221221,OTHER HOSPITAL PRACTICE LOCATION,
O20070816000207,1143 E MAIN ST,,LANCASTER,OH,431304056,OTHER HOSPITAL PRACTICE LOCATION,OUTPATIENT THERAPY SERVICES
O20070816000207,1159 E MAIN ST,,LANCASTER,OH,431304056,OTHER HOSPITAL PRACTICE LOCATION,DIAGNOSTIC SERVICES
O20070816000207,12135 LANCASTER STREET,,MILLERSPORT,OH,430468063,OTHER HOSPITAL PRACTICE LOCATION,LABORATORY
O20070816000207,135 N EWING ST,,LANCASTER,OH,431303382,OTHER HOSPITAL PRACTICE LOCATION,
O20070816000207,135 N EWING ST,STE 303,LANCASTER,OH,431303379,OTHER HOSPITAL PRACTICE LOCATION,COMPREHENSIVE SLEEP STUDIES
O20070816000207,2384 N MEMORIAL DR,,LANCASTER,OH,431301637,OTHER HOSPITAL PRACTICE LOCATION,
O20070816000207,2401 N COLUMBUS ST,,LANCASTER,OH,431308296,OTHER HOSPITAL PRACTICE LOCATION,SURGERY CENTER
O20070816000207,618 PLEASANTVILLE RD,STE 304,LANCASTER,OH,431303346,OTHER HOSPITAL PRACTICE LOCATION,WOUND CLINIC
O20070816000207,775 CARROLL ST,,NEW LEXINGTON,OH,437649415,OTHER HOSPITAL PRACTICE LOCATION,
O20070816000637,27 N MAIN ST,FOUNDATIONS BEHAVIORAL HEALTH-EMPOW,CHALFONT,PA,189142911,OTHER HOSPITAL PRACTICE LOCATION,
O20070822001205,3000 SAINT MATTHEWS RD,,ORANGEBURG,SC,291181442,HOSPITAL PSYCHIATRIC UNIT,
O20070822001426,309 WALNUT ST,STE C,AMITE,LA,704222055,OTHER HOSPITAL PRACTICE LOCATION,DEPARTMENT OF THE HOSPITAL
O20070823000143,14105 HIGHWAY 73,"STE 100, SUITE 201",PRAIRIEVILLE,LA,707693626,OTHER HOSPITAL PRACTICE LOCATION,INPATIENT AND OUTPAITENT
O20070823000143,2550 ONEAL LN,,BATON ROUGE,LA,708163310,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,3401 NORTH BLVD,STE 310,BATON ROUGE,LA,708063743,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,4540 NORTH BLVD,,BATON ROUGE,LA,708064033,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,4950 ESSEN LN,STE 600,BATON ROUGE,LA,708093738,OTHER HOSPITAL PRACTICE LOCATION,INFUSION CENTER
O20070823000143,5422 DIJON DR,,BATON ROUGE,LA,708084315,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,6615 PERKINS RD,,BATON ROUGE,LA,708084261,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8585 PICARDY AVE,STE 212,BATON ROUGE,LA,708093748,OTHER HOSPITAL PRACTICE LOCATION,INFUSION CENTER
O20070823000143,8585 PICARDY AVE,STE 315,BATON ROUGE,LA,708093749,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8585 PICARDY AVE,STE 400,BATON ROUGE,LA,708093749,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8585 PICARDY AVE,STE 450,BATON ROUGE,LA,708093749,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8585 PICARDY AVE,STE 510,BATON ROUGE,LA,708093766,OTHER HOSPITAL PRACTICE LOCATION,BARIATRICS LOCATION
O20070823000143,8585 PICARDY AVE,STE 512,BATON ROUGE,LA,708093749,OTHER HOSPITAL PRACTICE LOCATION,DERMATOLOGY LOCATION
O20070823000143,8595 PICARDY AVE,STE 203,BATON ROUGE,LA,708093670,OTHER HOSPITAL PRACTICE LOCATION,EMPLOYEE HEALTH
O20070823000143,8595 PICARDY AVE,STE 220,BATON ROUGE,LA,708093674,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8595 PICARDY AVE,STE 235,BATON ROUGE,LA,708090610,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8595 PICARDY AVE,STE 300,BATON ROUGE,LA,708093675,OTHER HOSPITAL PRACTICE LOCATION,BONE HEALTH LOCATION
O20070823000143,8595 PICARDY AVE,STE 450,BATON ROUGE,LA,708090609,OTHER HOSPITAL PRACTICE LOCATION,
O20070823000143,8888 SUMMA AVE,,BATON ROUGE,LA,708093720,OTHER HOSPITAL PRACTICE LOCATION,
